0.0016807125502480839,0.009180892305730158,0.10586791893804333,0.006628586493792783,0.001144,0.000614747550469892,0.0
0.001099871846058298,0.006008049959093452,0.058601959469021664,0.006411352070425803,0.000572,0.000364450981117299,0.0
0.0010215985317435941,0.005580481979649383,0.04284663964601444,0.006382077850872104,0.00038133333333333335,0.00030638643839192483,0.0
0.0010689670648976613,0.005839232592003474,0.03496897973451083,0.006399793682271725,0.000286,0.00029637990232335535,0.0
0.001166592337039236,0.0063725106410768275,0.030242383787608663,0.006436305534052674,0.0002288,0.0003055965689175078,0.0
0.0012893459786745653,0.007043052408509813,0.027091319823007217,0.006482215396024287,0.0002767409287591833,0.00032442483684302117,0.0
0.00142645868859204,0.007792030586434016,0.024840559848291904,0.006533495549533423,0.0002710405555922986,0.0003487454483864552,0.0
0.0015725458161858546,0.00859003152091523,0.02315248986725542,0.00658813213525351,0.00025946869253971975,0.0003764987746910894,0.0
0.0017246158888972307,0.009420714293101122,0.021839546548671485,0.0066450063424475635,0.00024723850203772345,0.0004065405775031906,0.0
0.0018808740231908985,0.010274274351680282,0.020789191893804335,0.006703446884673395,0.00023562699296579705,0.00043818431387051865,0.0
